Customer_ID,Name,Age,Gender,Purchase_Platform,Category,Subcategory,Price,Quantity,Total_Spent,Purchase_Date,Region,Payment_Method
CUST98532,Sophia White,61,Other,Online,Accessories,Knee Support,185.19,5,925.95,6/15/2024,South America,Cash
CUST24012,John Thomas,62,Other,In-Store,Outdoor Recreation,Camping Tent,207.94,3,623.82,4/28/2024,Asia,PayPal
CUST95516,Liam Thomas,38,Other,Online,Equipment,Dumbbells,287.52,1,287.52,3/18/2024,Australia,Cash
CUST82938,Emily Martin,21,Other,In-Store,Apparel,Track Suit,79.7,3,239.1,8/17/2024,Asia,Debit Card
CUST51837,Emma Anderson,20,Other,Online,Accessories,Wrist Bands,299.99,3,899.97,2/11/2024,Asia,Google Pay
CUST92766,Emma Martin,22,Male,In-Store,Equipment,Cricket Bat,196.06,4,784.24,6/5/2024,Australia,Apple Pay
CUST34398,Sophia Smith,54,Male,In-Store,Gymnastics,Pommel Horse,449.97,3,1349.91,2/7/2024,Asia,Credit Card
CUST24704,Olivia Johnson,44,Female,Online,Equipment,Cricket Bat,334.74,1,334.74,5/15/2024,Asia,Apple Pay
CUST13003,Emily Anderson,34,Other,Online,Footwear,Running Shoes,381.57,2,763.14,10/1/2024,Australia,Apple Pay
CUST54693,Liam Smith,53,Female,Online,Accessories,Knee Support,193.37,1,193.37,4/22/2024,Europe,PayPal
CUST55746,Michael Anderson,36,Male,In-Store,Accessories,Wrist Bands,197.21,3,591.63,7/7/2024,South America,Apple Pay
CUST73724,Emma Taylor,28,Female,In-Store,Outdoor Recreation,Camping Tent,487.32,3,1461.96,2/6/2024,North America,Cash
CUST38095,Ava Jackson,29,Other,Online,Gymnastics,Pommel Horse,286.99,2,573.98,6/26/2024,Australia,Debit Card
CUST44965,Liam Jackson,32,Other,In-Store,Outdoor Recreation,Cycling Helmet,71.22,1,71.22,8/12/2024,Asia,Google Pay
CUST66756,Ava Smith,30,Other,Online,Gymnastics,Gym Rings,467.11,4,1868.44,12/23/2024,South America,Apple Pay
CUST14785,Ava Brown,52,Male,Online,Apparel,Track Suit,484.53,3,1453.59,8/23/2024,North America,Cash
CUST94021,Michael Thomas,34,Female,Online,Footwear,Hiking Boots,292.93,4,1171.72,6/18/2024,Europe,PayPal
CUST28532,John Harris,61,Male,In-Store,Gymnastics,Balance Beam,438.64,3,1315.92,12/20/2024,Europe,Credit Card
CUST24360,John White,24,Female,In-Store,Apparel,Compression Wear,153.81,2,307.62,11/1/2024,Australia,Debit Card
CUST55638,Emily Brown,47,Other,Online,Equipment,Badminton Racket,229.29,5,1146.45,7/3/2024,Asia,PayPal
CUST99960,Liam Jackson,25,Female,In-Store,Equipment,Cricket Bat,415.82,4,1663.28,11/3/2024,Australia,Debit Card
CUST10916,Michael Taylor,47,Female,Online,Apparel,Sports T-Shirt,487.59,5,2437.95,7/23/2024,South America,Cash
CUST26933,Olivia Smith,39,Female,Online,Gymnastics,Pommel Horse,159.61,2,319.22,10/1/2024,North America,Cash
CUST21664,Emily Johnson,58,Other,In-Store,Gymnastics,Parallel Bars,460.11,2,920.22,11/29/2024,Europe,PayPal
CUST81077,Michael Thomas,26,Female,Online,Equipment,Tennis Racket,379.64,2,759.28,2/25/2024,Asia,Credit Card
CUST71980,Michael Jackson,48,Female,Online,Outdoor Recreation,Fishing Rod,179.63,1,179.63,11/21/2024,Asia,Cash
CUST90297,Sophia Smith,58,Other,In-Store,Outdoor Recreation,Cycling Helmet,110.4,2,220.8,11/18/2024,South America,Google Pay
CUST69109,Michael Martin,36,Other,In-Store,Footwear,Running Shoes,434.17,3,1302.51,8/2/2024,Australia,Google Pay
CUST29874,Michael Martin,43,Male,In-Store,Gymnastics,Gym Rings,243.8,5,1219,4/16/2024,Asia,Google Pay
CUST79881,Emma Smith,42,Other,Online,Accessories,Swim Goggles,41.08,3,123.24,5/13/2024,Australia,Google Pay
CUST96006,Ava Johnson,55,Male,Online,Outdoor Recreation,Hiking Backpack,212.89,1,212.89,12/14/2024,Australia,Credit Card
CUST12203,Emma Jackson,49,Female,In-Store,Apparel,Compression Wear,121.95,5,609.75,2/2/2024,South America,PayPal
CUST76892,Michael Jackson,34,Female,Online,Gymnastics,Parallel Bars,242.39,3,727.17,8/27/2024,South America,Google Pay
CUST25338,Olivia Johnson,63,Other,In-Store,Outdoor Recreation,Cycling Helmet,311.53,3,934.59,12/13/2024,Asia,Apple Pay
CUST89626,Ava Martin,31,Male,In-Store,Accessories,Swim Goggles,439.28,3,1317.84,10/19/2024,Asia,Apple Pay
CUST51813,John Thomas,58,Other,In-Store,Footwear,Football Boots,66.9,5,334.5,1/8/2024,Asia,Google Pay
CUST88159,Liam Harris,36,Male,In-Store,Gymnastics,Parallel Bars,176.51,3,529.53,12/20/2024,Europe,PayPal
CUST16889,Sophia Anderson,57,Male,Online,Footwear,Hiking Boots,260.41,1,260.41,7/26/2024,Asia,Credit Card
CUST32491,Emily Harris,51,Other,Online,Footwear,Football Boots,97.14,3,291.42,11/11/2024,Australia,Apple Pay
CUST35150,Noah Jackson,37,Female,Online,Outdoor Recreation,Camping Tent,305.47,1,305.47,4/12/2024,Asia,Debit Card
CUST94677,John Harris,25,Female,Online,Outdoor Recreation,Cycling Helmet,221.45,1,221.45,1/14/2024,Europe,Apple Pay
CUST37775,Noah Thomas,40,Other,Online,Apparel,Training Shorts,437.81,1,437.81,7/5/2024,Australia,Cash
CUST48242,Daniel Jackson,49,Other,Online,Gymnastics,Gym Rings,34.93,1,34.93,9/28/2024,Australia,PayPal
CUST49609,John Harris,48,Other,Online,Outdoor Recreation,Fishing Rod,306.33,5,1531.65,5/26/2024,Asia,PayPal
CUST36128,Noah Harris,21,Male,Online,Accessories,Knee Support,208.89,4,835.56,2/21/2024,Asia,Credit Card
CUST17546,Emma Taylor,25,Male,Online,Gymnastics,Gym Rings,32.5,5,162.5,1/6/2024,North America,PayPal
CUST43280,Emma Thomas,61,Female,Online,Apparel,Sports T-Shirt,20.49,3,61.47,10/10/2024,Australia,Google Pay
CUST89969,Olivia Brown,52,Other,In-Store,Apparel,Sports T-Shirt,459.31,1,459.31,8/6/2024,South America,Apple Pay
CUST78165,Noah Johnson,62,Male,Online,Accessories,Wrist Bands,109.46,3,328.38,2/14/2024,South America,Apple Pay
CUST66423,Sophia Martin,23,Male,In-Store,Footwear,Running Shoes,272.33,5,1361.65,6/8/2024,Europe,Debit Card
CUST64258,Noah White,24,Female,In-Store,Footwear,Football Boots,375.85,2,751.7,7/29/2024,Europe,Debit Card
CUST12049,Sophia White,44,Female,In-Store,Outdoor Recreation,Hiking Backpack,372.85,2,745.7,2/24/2024,Europe,PayPal
CUST69757,Michael Brown,25,Other,Online,Footwear,Running Shoes,231.47,2,462.94,6/16/2024,Europe,Apple Pay
CUST36583,Michael Smith,46,Other,In-Store,Equipment,Tennis Racket,23.05,5,115.25,4/14/2024,Australia,Google Pay
CUST33070,Emma Anderson,28,Other,In-Store,Gymnastics,Parallel Bars,458.51,2,917.02,7/8/2024,North America,Debit Card
CUST48116,Noah Anderson,48,Male,Online,Gymnastics,Gym Rings,131.77,3,395.31,8/19/2024,South America,Debit Card
CUST92151,Daniel Smith,29,Other,Online,Gymnastics,Balance Beam,89.83,5,449.15,9/24/2024,North America,Cash
CUST80481,Sophia Thomas,47,Other,Online,Gymnastics,Pommel Horse,486.22,3,1458.66,10/27/2024,South America,Credit Card
CUST22155,Sophia Johnson,42,Other,In-Store,Gymnastics,Balance Beam,260.38,2,520.76,3/3/2024,Australia,Google Pay
CUST74165,Emma Anderson,64,Female,Online,Outdoor Recreation,Fishing Rod,243.36,2,486.72,11/24/2024,Australia,Credit Card
CUST23910,Emily Johnson,49,Other,Online,Footwear,Hiking Boots,356.44,1,356.44,4/1/2024,Europe,Apple Pay
CUST98151,Emily Martin,41,Male,In-Store,Outdoor Recreation,Fishing Rod,387.72,1,387.72,5/18/2024,Australia,Google Pay
CUST29299,Sophia Taylor,55,Female,In-Store,Apparel,Compression Wear,34.58,1,34.58,6/14/2024,Australia,PayPal
CUST77853,John Thomas,27,Other,Online,Apparel,Compression Wear,379.72,5,1898.6,3/30/2024,North America,Google Pay
CUST27605,Sophia Martin,28,Female,In-Store,Apparel,Sports T-Shirt,91.13,4,364.52,8/4/2024,Europe,Cash
CUST58733,Liam Thomas,34,Female,In-Store,Accessories,Knee Support,479.09,2,958.18,10/16/2024,Australia,PayPal
CUST29864,Noah Brown,41,Female,Online,Footwear,Football Boots,117.22,2,234.44,7/2/2024,South America,Google Pay
CUST45665,Daniel Martin,58,Female,In-Store,Gymnastics,Balance Beam,76.01,3,228.03,8/25/2024,Asia,PayPal
CUST29557,Noah Harris,47,Male,In-Store,Outdoor Recreation,Hiking Backpack,225.77,2,451.54,3/1/2024,Europe,Cash
CUST12996,Ava Anderson,32,Male,Online,Accessories,Wrist Bands,214.08,5,1070.4,3/9/2024,Europe,Apple Pay
CUST69712,Liam White,57,Female,Online,Footwear,Hiking Boots,344.12,2,688.24,5/23/2024,North America,Credit Card
CUST58381,Michael Martin,44,Male,Online,Footwear,Football Boots,417.5,1,417.5,10/2/2024,North America,Cash
CUST53063,Liam Smith,18,Female,Online,Apparel,Compression Wear,228.56,1,228.56,8/19/2024,North America,Credit Card
CUST48394,Noah Jackson,39,Male,In-Store,Equipment,Cricket Bat,410.93,1,410.93,2/6/2024,Europe,Debit Card
CUST62228,Liam Taylor,21,Other,Online,Footwear,Running Shoes,474.21,3,1422.63,8/16/2024,Asia,Credit Card
CUST92855,Sophia Anderson,19,Other,Online,Equipment,Badminton Racket,215.27,4,861.08,12/8/2024,South America,Credit Card
CUST55538,Michael Johnson,63,Other,Online,Footwear,Running Shoes,280.28,3,840.84,10/2/2024,Australia,Apple Pay
CUST34287,Michael Harris,53,Other,Online,Outdoor Recreation,Fishing Rod,142.1,1,142.1,2/5/2024,North America,Google Pay
CUST40960,Olivia Harris,46,Other,Online,Footwear,Running Shoes,73.76,5,368.8,1/8/2024,South America,Google Pay
CUST85498,Emily Johnson,40,Female,In-Store,Outdoor Recreation,Cycling Helmet,416.52,4,1666.08,2/21/2024,South America,PayPal
CUST50900,Daniel Martin,39,Male,Online,Outdoor Recreation,Cycling Helmet,28.79,2,57.58,9/20/2024,South America,Cash
CUST41648,Noah Smith,30,Male,Online,Equipment,Badminton Racket,116.42,3,349.26,7/26/2024,Europe,Cash
CUST31932,Noah Harris,20,Male,In-Store,Equipment,Cricket Bat,49.7,2,99.4,10/16/2024,Australia,Apple Pay
CUST19475,Liam Harris,47,Male,In-Store,Footwear,Hiking Boots,446.45,4,1785.8,12/16/2024,North America,Cash
CUST80925,Olivia Smith,62,Male,In-Store,Apparel,Training Shorts,116.97,4,467.88,7/24/2024,Europe,Debit Card
CUST97219,Emily Martin,31,Other,In-Store,Apparel,Training Shorts,275.42,5,1377.1,1/16/2024,Asia,Debit Card
CUST12921,Emma Martin,48,Other,In-Store,Gymnastics,Parallel Bars,220.46,2,440.92,5/20/2024,North America,Google Pay
CUST22484,Olivia Harris,55,Male,In-Store,Footwear,Running Shoes,45.96,1,45.96,4/26/2024,Asia,Google Pay
CUST83804,Emily Thomas,59,Other,Online,Gymnastics,Balance Beam,452.19,2,904.38,9/15/2024,Australia,Debit Card
CUST41487,Noah Thomas,46,Other,In-Store,Footwear,Basketball Shoes,106.52,4,426.08,11/1/2024,Asia,Cash
CUST33713,Liam Smith,61,Female,In-Store,Footwear,Hiking Boots,146.2,2,292.4,8/6/2024,South America,Debit Card
CUST41615,Liam Thomas,52,Other,Online,Gymnastics,Parallel Bars,127.74,1,127.74,3/14/2024,Europe,Apple Pay
CUST17382,Michael Jackson,40,Other,Online,Equipment,Tennis Racket,220.29,2,440.58,4/18/2024,South America,PayPal
CUST35590,Emma Smith,61,Other,Online,Footwear,Hiking Boots,105.63,5,528.15,3/7/2024,Asia,PayPal
CUST56144,Daniel Jackson,18,Male,In-Store,Gymnastics,Pommel Horse,40.56,1,40.56,11/28/2024,Asia,Cash
CUST46278,Liam Harris,48,Female,Online,Equipment,Dumbbells,287.36,4,1149.44,11/14/2024,North America,Credit Card
CUST78918,Liam Martin,61,Male,In-Store,Outdoor Recreation,Cycling Helmet,230.24,1,230.24,9/21/2024,Australia,PayPal
CUST62657,Emma White,54,Male,Online,Equipment,Cricket Bat,311.91,2,623.82,9/2/2024,North America,Cash
CUST60728,John Harris,52,Other,Online,Apparel,Track Suit,52.11,3,156.33,5/3/2024,South America,PayPal
CUST70640,Ava Anderson,29,Male,Online,Accessories,Knee Support,422.23,1,422.23,11/4/2024,Europe,Credit Card
CUST75255,Daniel Harris,48,Male,In-Store,Equipment,Cricket Bat,263.76,4,1055.04,10/12/2024,Europe,Cash
CUST53411,Olivia Brown,28,Female,Online,Apparel,Sports T-Shirt,327,5,1635,8/14/2024,Australia,Debit Card
CUST44191,Emily Smith,18,Male,In-Store,Footwear,Running Shoes,454.44,3,1363.32,11/13/2024,Europe,Credit Card
CUST46987,Olivia Taylor,64,Male,In-Store,Apparel,Sports T-Shirt,83.26,1,83.26,11/25/2024,Australia,PayPal
CUST76818,Sophia Anderson,48,Male,In-Store,Equipment,Cricket Bat,114.34,1,114.34,6/5/2024,South America,Debit Card
CUST58711,John Anderson,39,Male,In-Store,Apparel,Track Suit,117.38,4,469.52,7/23/2024,Australia,Google Pay
CUST59721,John Smith,27,Other,Online,Accessories,Knee Support,313.96,1,313.96,3/18/2024,Europe,Cash
CUST22333,John Johnson,57,Female,Online,Equipment,Tennis Racket,251.6,5,1258,11/20/2024,Australia,PayPal
CUST10520,Daniel Taylor,62,Other,In-Store,Gymnastics,Gym Rings,280.96,5,1404.8,1/21/2024,Asia,Debit Card
CUST60554,Olivia Johnson,49,Female,Online,Footwear,Football Boots,332.98,5,1664.9,11/25/2024,Asia,Credit Card
CUST52222,John Johnson,45,Other,In-Store,Accessories,Swim Goggles,439.84,5,2199.2,4/25/2024,South America,Debit Card
CUST47672,Noah Jackson,61,Other,Online,Equipment,Badminton Racket,363.78,1,363.78,2/15/2024,Asia,Apple Pay
CUST92734,Olivia Harris,59,Male,In-Store,Apparel,Sports T-Shirt,387.91,1,387.91,4/8/2024,Asia,Debit Card
CUST42180,Michael White,25,Other,Online,Footwear,Football Boots,211.54,4,846.16,10/24/2024,Australia,Credit Card
CUST60837,Daniel Smith,22,Male,Online,Equipment,Dumbbells,298.9,3,896.7,2/17/2024,South America,Debit Card
CUST83404,Ava Thomas,56,Other,Online,Gymnastics,Pommel Horse,75.27,3,225.81,7/4/2024,South America,Google Pay
CUST78210,Noah Johnson,31,Female,In-Store,Footwear,Basketball Shoes,266.22,5,1331.1,8/15/2024,North America,Apple Pay
CUST38269,Olivia Smith,37,Other,In-Store,Apparel,Track Suit,325.48,5,1627.4,7/9/2024,Australia,Google Pay
CUST41416,Michael White,63,Other,Online,Footwear,Football Boots,265.45,2,530.9,11/13/2024,Australia,Debit Card
CUST75752,Emma Martin,63,Male,Online,Gymnastics,Gym Rings,497.59,5,2487.95,9/22/2024,North America,Apple Pay
CUST44241,Sophia Taylor,19,Female,Online,Gymnastics,Pommel Horse,247.15,2,494.3,8/27/2024,North America,Google Pay
CUST34117,Ava Thomas,55,Other,In-Store,Footwear,Running Shoes,326.99,1,326.99,9/23/2024,South America,Apple Pay
CUST85595,Daniel Thomas,53,Male,In-Store,Outdoor Recreation,Cycling Helmet,220.56,2,441.12,8/13/2024,Asia,Debit Card
CUST61954,Daniel Brown,57,Female,Online,Equipment,Cricket Bat,36.55,2,73.1,12/26/2024,Asia,PayPal
CUST16483,John White,43,Female,In-Store,Apparel,Compression Wear,92.25,3,276.75,7/14/2024,Australia,PayPal
CUST20644,Liam White,61,Female,In-Store,Outdoor Recreation,Fishing Rod,396.53,5,1982.65,4/5/2024,South America,Google Pay
CUST67947,Liam Thomas,23,Other,In-Store,Footwear,Hiking Boots,384.44,1,384.44,3/22/2024,Europe,Cash
CUST76681,Sophia Jackson,31,Female,Online,Gymnastics,Pommel Horse,314.23,1,314.23,8/21/2024,Australia,Google Pay
CUST50670,John White,40,Male,In-Store,Apparel,Sports T-Shirt,276.59,3,829.77,10/30/2024,South America,Google Pay
CUST56031,Emma Thomas,19,Male,Online,Apparel,Training Shorts,155.57,1,155.57,5/13/2024,North America,Apple Pay
CUST86231,Noah Johnson,32,Male,Online,Accessories,Gym Gloves,453.4,1,453.4,8/19/2024,North America,PayPal
CUST21315,Sophia Thomas,33,Other,Online,Accessories,Gym Gloves,135.29,2,270.58,6/22/2024,Europe,Google Pay
CUST26631,John Thomas,27,Female,In-Store,Apparel,Training Shorts,246.69,4,986.76,7/31/2024,Asia,Cash
CUST60572,Ava Thomas,52,Female,Online,Equipment,Cricket Bat,344.38,1,344.38,1/20/2024,North America,Cash
CUST88330,Noah Jackson,22,Male,In-Store,Equipment,Tennis Racket,168.98,3,506.94,3/20/2024,North America,Google Pay
CUST42351,John Johnson,38,Male,In-Store,Outdoor Recreation,Hiking Backpack,432.6,1,432.6,5/7/2024,North America,Cash
CUST81747,Daniel Johnson,20,Male,In-Store,Footwear,Football Boots,108.63,3,325.89,7/30/2024,Australia,Apple Pay
CUST20803,Liam Taylor,42,Female,Online,Apparel,Sports T-Shirt,480.72,3,1442.16,6/15/2024,Australia,Apple Pay
CUST19793,Daniel Anderson,41,Other,In-Store,Equipment,Dumbbells,60.45,2,120.9,8/12/2024,Asia,PayPal
CUST44632,Liam Martin,36,Male,In-Store,Outdoor Recreation,Fishing Rod,303.46,2,606.92,9/6/2024,South America,Apple Pay
CUST39848,Michael Anderson,58,Female,Online,Footwear,Basketball Shoes,193.19,2,386.38,12/30/2024,Australia,Cash
CUST33990,Emily Smith,56,Other,In-Store,Accessories,Wrist Bands,281.33,3,843.99,2/22/2024,Asia,Credit Card
CUST16519,John Jackson,44,Female,Online,Accessories,Swim Goggles,495.94,5,2479.7,6/15/2024,South America,PayPal
CUST66928,John Thomas,49,Other,Online,Gymnastics,Parallel Bars,315.68,4,1262.72,9/2/2024,Europe,Apple Pay
CUST83315,Ava Johnson,24,Female,In-Store,Outdoor Recreation,Fishing Rod,337.6,4,1350.4,5/15/2024,South America,PayPal
CUST46958,Olivia Martin,57,Female,In-Store,Equipment,Tennis Racket,77.4,4,309.6,5/16/2024,Australia,PayPal
CUST30084,Ava White,44,Male,In-Store,Outdoor Recreation,Fishing Rod,171.12,1,171.12,4/24/2024,South America,Debit Card
CUST32700,Ava Martin,45,Other,Online,Apparel,Compression Wear,286.48,2,572.96,12/17/2024,South America,Debit Card
CUST41559,John Johnson,32,Other,In-Store,Equipment,Cricket Bat,494.62,3,1483.86,9/2/2024,South America,Google Pay
CUST41697,Sophia Martin,21,Female,In-Store,Outdoor Recreation,Fishing Rod,107.01,1,107.01,3/11/2024,North America,Credit Card
CUST28076,Daniel Anderson,62,Female,In-Store,Outdoor Recreation,Cycling Helmet,434.46,3,1303.38,3/27/2024,Europe,Debit Card
CUST12848,John Jackson,38,Female,In-Store,Equipment,Cricket Bat,282.51,1,282.51,3/21/2024,South America,Debit Card
CUST73560,Ava Brown,44,Male,In-Store,Gymnastics,Parallel Bars,385.44,1,385.44,11/3/2024,Europe,PayPal
CUST54610,Emily White,27,Female,In-Store,Outdoor Recreation,Fishing Rod,208.45,1,208.45,9/11/2024,North America,PayPal
CUST89758,John Anderson,37,Female,In-Store,Outdoor Recreation,Fishing Rod,181.86,4,727.44,3/11/2024,Europe,Cash
CUST82599,Sophia Martin,47,Male,Online,Apparel,Training Shorts,262.48,5,1312.4,8/9/2024,North America,Apple Pay
CUST58688,Ava Jackson,62,Other,In-Store,Footwear,Football Boots,248.93,5,1244.65,1/23/2024,Asia,Google Pay
CUST93168,Olivia Jackson,37,Female,Online,Gymnastics,Pommel Horse,405.75,5,2028.75,6/4/2024,Australia,Apple Pay
CUST81816,John Thomas,32,Male,Online,Outdoor Recreation,Hiking Backpack,44.31,4,177.24,6/17/2024,South America,PayPal
CUST88301,Emma Harris,29,Female,In-Store,Gymnastics,Parallel Bars,187.75,5,938.75,8/8/2024,Australia,Cash
CUST19303,Daniel Harris,19,Other,Online,Footwear,Hiking Boots,452.47,1,452.47,1/30/2024,South America,Apple Pay
CUST24460,Michael White,42,Female,In-Store,Outdoor Recreation,Camping Tent,110.84,2,221.68,10/26/2024,Australia,Google Pay
CUST21368,Emma Harris,58,Other,In-Store,Outdoor Recreation,Fishing Rod,476.34,5,2381.7,12/18/2024,Australia,Google Pay
CUST24403,Liam Brown,18,Female,Online,Accessories,Gym Gloves,262.77,3,788.31,8/21/2024,Australia,Cash
CUST89126,John Harris,58,Female,In-Store,Accessories,Gym Gloves,181.89,3,545.67,7/24/2024,South America,PayPal
CUST49367,Liam Jackson,23,Male,Online,Accessories,Swim Goggles,349.23,1,349.23,4/6/2024,Europe,Debit Card
CUST33908,Michael White,63,Male,In-Store,Equipment,Cricket Bat,222.6,3,667.8,7/4/2024,North America,Google Pay
CUST68462,Michael Smith,38,Male,In-Store,Outdoor Recreation,Fishing Rod,229.54,3,688.62,11/12/2024,Australia,Google Pay
CUST87101,Olivia White,43,Other,In-Store,Footwear,Football Boots,220.02,2,440.04,5/30/2024,Australia,PayPal
CUST13684,John Smith,25,Female,Online,Equipment,Badminton Racket,294.5,4,1178,11/18/2024,Europe,PayPal
CUST46520,John Brown,38,Other,In-Store,Outdoor Recreation,Fishing Rod,454.35,1,454.35,8/16/2024,South America,Google Pay
CUST69042,Olivia White,63,Female,Online,Footwear,Running Shoes,192.62,5,963.1,8/20/2024,Asia,Apple Pay
CUST81706,Noah Brown,57,Other,Online,Accessories,Gym Gloves,126.49,3,379.47,1/7/2024,North America,Apple Pay
CUST59807,Ava Thomas,26,Male,In-Store,Equipment,Badminton Racket,245.71,5,1228.55,2/14/2024,South America,Debit Card
CUST77665,Daniel Thomas,23,Male,Online,Outdoor Recreation,Camping Tent,50.27,5,251.35,5/18/2024,South America,PayPal
CUST54467,Emily Anderson,59,Male,Online,Outdoor Recreation,Fishing Rod,91.84,5,459.2,5/15/2024,South America,Credit Card
CUST46869,Daniel Harris,57,Female,Online,Footwear,Football Boots,446.12,5,2230.6,11/11/2024,Asia,Apple Pay
CUST81884,Ava Anderson,30,Other,In-Store,Equipment,Dumbbells,424.21,2,848.42,8/24/2024,South America,Google Pay
CUST79244,Olivia Harris,33,Female,In-Store,Accessories,Knee Support,214.72,5,1073.6,7/21/2024,Australia,Google Pay
CUST80816,Noah Brown,37,Female,In-Store,Gymnastics,Pommel Horse,387.16,4,1548.64,10/13/2024,Europe,Apple Pay
CUST48571,Emily Martin,36,Other,In-Store,Apparel,Track Suit,109.02,4,436.08,10/28/2024,Asia,Apple Pay
CUST29436,Michael Smith,37,Female,Online,Apparel,Sports T-Shirt,407,3,1221,9/29/2024,North America,Apple Pay
CUST75304,Ava Anderson,31,Other,Online,Gymnastics,Gym Rings,233.83,4,935.32,2/12/2024,Australia,Apple Pay
CUST82225,Sophia White,34,Female,Online,Apparel,Training Shorts,190.78,5,953.9,4/4/2024,Australia,Cash
CUST40860,Sophia Smith,58,Female,In-Store,Equipment,Cricket Bat,219.04,3,657.12,9/19/2024,South America,Credit Card
CUST63448,Olivia Thomas,21,Male,Online,Footwear,Basketball Shoes,257.09,5,1285.45,5/7/2024,Asia,Apple Pay
CUST99589,Sophia Jackson,57,Male,In-Store,Equipment,Dumbbells,423.78,2,847.56,5/12/2024,Europe,PayPal
CUST28927,Emma Johnson,36,Male,Online,Gymnastics,Balance Beam,228.21,3,684.63,11/7/2024,Asia,Debit Card
CUST93380,Daniel Harris,54,Male,In-Store,Equipment,Dumbbells,458.81,5,2294.05,9/14/2024,North America,Credit Card
CUST19826,Liam Harris,50,Male,In-Store,Accessories,Wrist Bands,163.79,3,491.37,3/29/2024,Asia,Credit Card
CUST61522,Emily Johnson,33,Other,In-Store,Apparel,Sports T-Shirt,80.04,4,320.16,2/18/2024,North America,Credit Card
CUST25144,Ava Smith,41,Female,In-Store,Gymnastics,Balance Beam,449.44,5,2247.2,7/27/2024,North America,Apple Pay
CUST86361,Olivia Harris,57,Male,In-Store,Apparel,Compression Wear,375.45,2,750.9,1/15/2024,South America,Google Pay
CUST95874,Michael Anderson,18,Male,Online,Gymnastics,Parallel Bars,276.93,5,1384.65,1/11/2024,Asia,Apple Pay
CUST29008,Liam Johnson,37,Male,Online,Gymnastics,Pommel Horse,81.33,3,243.99,9/18/2024,Australia,Google Pay
CUST44281,Ava Anderson,33,Male,In-Store,Gymnastics,Balance Beam,375.94,4,1503.76,7/5/2024,South America,Cash
CUST19696,Noah Anderson,27,Female,In-Store,Footwear,Running Shoes,230.07,5,1150.35,7/31/2024,South America,Cash
CUST52541,Olivia Harris,21,Male,Online,Footwear,Hiking Boots,392.84,2,785.68,6/22/2024,North America,Debit Card
CUST15082,Ava Harris,32,Other,In-Store,Gymnastics,Gym Rings,329.17,2,658.34,10/15/2024,Europe,Credit Card
CUST71842,Sophia Martin,49,Male,Online,Outdoor Recreation,Camping Tent,237.73,3,713.19,11/21/2024,Asia,Google Pay
CUST10287,John Harris,39,Other,In-Store,Equipment,Badminton Racket,135.58,1,135.58,9/3/2024,South America,Apple Pay
CUST13350,Emma Johnson,28,Other,In-Store,Apparel,Training Shorts,330.24,4,1320.96,10/11/2024,South America,Apple Pay
CUST11675,John White,21,Other,Online,Apparel,Training Shorts,117.09,4,468.36,3/18/2024,Asia,Credit Card
CUST90347,Ava Martin,64,Female,Online,Equipment,Cricket Bat,427.71,1,427.71,12/16/2024,Europe,Apple Pay
CUST63636,Olivia Martin,46,Male,Online,Outdoor Recreation,Hiking Backpack,340.53,4,1362.12,1/29/2024,Europe,Debit Card
CUST28955,Michael Johnson,33,Female,Online,Gymnastics,Balance Beam,417.42,1,417.42,1/8/2024,North America,Debit Card
CUST49817,Ava Johnson,50,Other,In-Store,Outdoor Recreation,Hiking Backpack,153.18,5,765.9,2/2/2024,Australia,PayPal
CUST57743,Daniel Martin,37,Female,Online,Apparel,Training Shorts,123.41,3,370.23,4/29/2024,North America,Debit Card
CUST59201,Olivia Martin,36,Other,In-Store,Equipment,Cricket Bat,459.59,4,1838.36,10/16/2024,Australia,PayPal
CUST82718,Emily Taylor,48,Male,Online,Gymnastics,Parallel Bars,301.66,1,301.66,1/12/2024,Europe,Debit Card
CUST66294,Noah Brown,40,Female,Online,Outdoor Recreation,Hiking Backpack,132.25,5,661.25,5/6/2024,Australia,Apple Pay
CUST75994,Sophia Taylor,64,Other,Online,Apparel,Compression Wear,120.68,4,482.72,9/17/2024,Europe,Google Pay
CUST54019,Sophia Jackson,44,Female,In-Store,Footwear,Hiking Boots,261.82,5,1309.1,1/20/2024,North America,Apple Pay
CUST32114,John Anderson,20,Female,Online,Footwear,Hiking Boots,195.63,5,978.15,8/21/2024,Europe,Apple Pay
CUST85021,Ava Martin,43,Female,Online,Footwear,Running Shoes,94.13,3,282.39,12/22/2024,Australia,Credit Card
CUST39550,Ava Smith,41,Female,In-Store,Gymnastics,Parallel Bars,135.06,5,675.3,7/20/2024,North America,PayPal
CUST63188,Daniel Johnson,47,Female,In-Store,Accessories,Wrist Bands,101.35,2,202.7,7/3/2024,Asia,Cash
CUST81899,Emily Thomas,31,Female,Online,Accessories,Knee Support,262.99,1,262.99,10/1/2024,North America,Google Pay
CUST32320,Ava Jackson,49,Other,Online,Accessories,Gym Gloves,453.95,1,453.95,3/29/2024,South America,Cash
CUST62015,Sophia Johnson,43,Female,In-Store,Equipment,Cricket Bat,197.25,5,986.25,5/29/2024,Europe,PayPal
CUST18493,Daniel Martin,63,Female,Online,Accessories,Wrist Bands,202.08,5,1010.4,5/31/2024,South America,Debit Card
